country	country_code	year_week	new_cases	variant	percent_variant	variant_name	number_cases_ratio	population
Germany	DE	2021-49	337910	B.1.617.2	94.3	delta	318649.13	83166711.0
Germany	DE	2021-50	273471	B.1.1.529	12.6	omicron	34457.346	83166711.0
Germany	DE	2021-50	273471	B.1.617.2	85.2	delta	232997.292	83166711.0
Germany	DE	2021-51	193982	B.1.1.529	14.9	omicron	28903.318	83166711.0
Germany	DE	2021-51	193982	B.1.617.2	82.7	delta	160423.114	83166711.0
Germany	DE	2021-52	203028	B.1.1.529	100.0	omicron	203028.0	83166711.0
Germany	DE	2021-52	203028	B.1.617.2	0.0	delta	0.0	83166711.0
Germany	DE	2021-05	64552	B.1.617.2	0.2	delta	129.104	83166711.0
Germany	DE	2021-12	116262	B.1.617.2	0.1	delta	116.262	83166711.0
Germany	DE	2021-14	118270	B.1.617.2	0.1	delta	118.27	83166711.0
Germany	DE	2021-15	142049	B.1.617.2	0.1	delta	142.049	83166711.0
Germany	DE	2021-16	144737	B.1.617.2	0.7	delta	1013.1589999999999	83166711.0
Germany	DE	2021-17	124783	B.1.617.2	1.4	delta	1746.9619999999998	83166711.0
Germany	DE	2021-18	100973	B.1.617.2	1.9	delta	1918.4869999999999	83166711.0
Germany	DE	2021-19	70793	B.1.617.2	2.7	delta	1911.4110000000003	83166711.0
Germany	DE	2021-20	52684	B.1.617.2	3.2	delta	1685.8880000000001	83166711.0
Germany	DE	2021-21	29882	B.1.617.2	3.6	delta	1075.7520000000002	83166711.0
Germany	DE	2021-22	20681	B.1.617.2	8.0	delta	1654.48	83166711.0
Germany	DE	2021-23	14036	B.1.617.2	18.9	delta	2652.8039999999996	83166711.0
Germany	DE	2021-24	7275	B.1.617.2	40.9	delta	2975.475	83166711.0
Germany	DE	2021-25	4830	B.1.617.2	62.3	delta	3009.09	83166711.0
Germany	DE	2021-26	4359	B.1.617.2	78.4	delta	3417.456	83166711.0
Germany	DE	2021-27	5575	B.1.617.2	86.5	delta	4822.375	83166711.0
Germany	DE	2021-28	9100	B.1.617.2	93.1	delta	8472.099999999999	83166711.0
Germany	DE	2021-29	12626	B.1.617.2	97.6	delta	12322.976	83166711.0
Germany	DE	2021-30	15503	B.1.617.2	98.1	delta	15208.443	83166711.0
Germany	DE	2021-31	20414	B.1.617.2	98.9	delta	20189.446000000004	83166711.0
Germany	DE	2021-32	32062	B.1.617.2	99.4	delta	31869.628000000004	83166711.0
Germany	DE	2021-33	49624	B.1.617.2	99.5	delta	49375.88	83166711.0
Germany	DE	2021-34	66347	B.1.617.2	99.8	delta	66214.306	83166711.0
Germany	DE	2021-35	74676	B.1.617.2	99.9	delta	74601.32400000001	83166711.0
Germany	DE	2021-36	71669	B.1.617.2	100.0	delta	71669.0	83166711.0
Germany	DE	2021-37	61452	B.1.617.2	99.9	delta	61390.54800000001	83166711.0
Germany	DE	2021-38	53604	B.1.617.2	99.9	delta	53550.39600000001	83166711.0
Germany	DE	2021-39	56466	B.1.617.2	100.0	delta	56466.0	83166711.0
Germany	DE	2021-40	57975	B.1.617.2	99.9	delta	57917.02500000001	83166711.0
Germany	DE	2021-41	65322	B.1.617.2	100.0	delta	65322.0	83166711.0
Germany	DE	2021-42	97686	B.1.617.2	100.0	delta	97686.0	83166711.0
Germany	DE	2021-43	137024	B.1.617.2	100.0	delta	137024.0	83166711.0
Germany	DE	2021-44	177920	B.1.617.2	100.0	delta	177920.0	83166711.0
Germany	DE	2021-45	271405	B.1.617.2	100.0	delta	271405.0	83166711.0
Germany	DE	2021-46	351757	B.1.617.2	100.0	delta	351757.0	83166711.0
Germany	DE	2021-47	403356	B.1.1.529	0.1	omicron	403.356	83166711.0
Germany	DE	2021-47	403356	B.1.617.2	99.8	delta	402549.288	83166711.0
Germany	DE	2021-48	388255	B.1.1.529	0.7	omicron	2717.785	83166711.0
Germany	DE	2021-48	388255	B.1.617.2	99.3	delta	385537.215	83166711.0
Germany	DE	2021-49	337910	B.1.1.529	2.4	omicron	8109.84	83166711.0
Germany	DE	2021-49	337910	B.1.617.2	97.6	delta	329800.16	83166711.0
Germany	DE	2021-50	273471	B.1.1.529	9.0	omicron	24612.39	83166711.0
Germany	DE	2021-50	273471	B.1.617.2	91.0	delta	248858.61000000002	83166711.0
Germany	DE	2021-51	193982	B.1.1.529	20.0	omicron	38796.4	83166711.0
Germany	DE	2021-51	193982	B.1.617.2	80.0	delta	155185.6	83166711.0
Greece	EL	2020-40	2390	B.1.1.529	0.0	omicron	0.0	10718565.0
Greece	EL	2020-40	2390	B.1.617.2	0.0	delta	0.0	10718565.0
Greece	EL	2020-41	2489	B.1.1.529	0.0	omicron	0.0	10718565.0
Greece	EL	2020-41	2489	B.1.617.2	0.0	delta	0.0	10718565.0
Greece	EL	2020-42	3345	B.1.1.529	0.0	omicron	0.0	10718565.0
Greece	EL	2020-42	3345	B.1.617.2	0.0	delta	0.0	10718565.0
Greece	EL	2020-43	6285	B.1.1.529	0.0	omicron	0.0	10718565.0
Greece	EL	2020-43	6285	B.1.617.2	0.0	delta	0.0	10718565.0
Greece	EL	2020-44	11254	B.1.1.529	0.0	omicron	0.0	10718565.0
Greece	EL	2020-44	11254	B.1.617.2	0.0	delta	0.0	10718565.0
Greece	EL	2020-45	17168	B.1.1.529	0.0	omicron	0.0	10718565.0
Greece	EL	2020-45	17168	B.1.617.2	0.0	delta	0.0	10718565.0
Greece	EL	2020-46	18269	B.1.1.529	0.0	omicron	0.0	10718565.0
Greece	EL	2020-46	18269	B.1.617.2	0.0	delta	0.0	10718565.0
Greece	EL	2020-47	16291	B.1.1.529	0.0	omicron	0.0	10718565.0
Greece	EL	2020-47	16291	B.1.617.2	0.0	delta	0.0	10718565.0
Greece	EL	2020-48	12267	B.1.1.529	0.0	omicron	0.0	10718565.0
Greece	EL	2020-48	12267	B.1.617.2	0.0	delta	0.0	10718565.0
Greece	EL	2020-49	10603	B.1.1.529	0.0	omicron	0.0	10718565.0
Greece	EL	2020-49	10603	B.1.617.2	0.0	delta	0.0	10718565.0
Greece	EL	2020-50	8294	B.1.1.529	0.0	omicron	0.0	10718565.0
Greece	EL	2020-50	8294	B.1.617.2	0.0	delta	0.0	10718565.0
Greece	EL	2020-51	6011	B.1.1.529	0.0	omicron	0.0	10718565.0
Greece	EL	2020-51	6011	B.1.617.2	0.0	delta	0.0	10718565.0
Greece	EL	2020-52	4285	B.1.1.529	0.0	omicron	0.0	10718565.0
Greece	EL	2020-52	4285	B.1.617.2	0.0	delta	0.0	10718565.0
Greece	EL	2020-53	4502	B.1.1.529	0.0	omicron	0.0	10718565.0
Greece	EL	2020-53	4502	B.1.617.2	0.0	delta	0.0	10718565.0
Greece	EL	2021-01	4618	B.1.1.529	0.0	omicron	0.0	10718565.0
Greece	EL	2021-01	4618	B.1.617.2	0.0	delta	0.0	10718565.0
Greece	EL	2021-02	3555	B.1.1.529	0.0	omicron	0.0	10718565.0
Greece	EL	2021-02	3555	B.1.617.2	0.0	delta	0.0	10718565.0
Greece	EL	2021-03	3366	B.1.1.529	0.0	omicron	0.0	10718565.0
Greece	EL	2021-03	3366	B.1.617.2	0.0	delta	0.0	10718565.0
Greece	EL	2021-04	5459	B.1.1.529	0.0	omicron	0.0	10718565.0
Greece	EL	2021-04	5459	B.1.617.2	0.0	delta	0.0	10718565.0
Greece	EL	2021-05	7429	B.1.1.529	0.0	omicron	0.0	10718565.0
Greece	EL	2021-05	7429	B.1.617.2	0.0	delta	0.0	10718565.0
Greece	EL	2021-06	8491	B.1.1.529	0.0	omicron	0.0	10718565.0
Greece	EL	2021-06	8491	B.1.617.2	0.0	delta	0.0	10718565.0
Greece	EL	2021-07	8126	B.1.1.529	0.0	omicron	0.0	10718565.0
Greece	EL	2021-07	8126	B.1.617.2	0.0	delta	0.0	10718565.0
Greece	EL	2021-08	11845	B.1.1.529	0.0	omicron	0.0	10718565.0
Greece	EL	2021-08	11845	B.1.617.2	0.0	delta	0.0	10718565.0
Greece	EL	2021-09	14539	B.1.1.529	0.0	omicron	0.0	10718565.0
Greece	EL	2021-09	14539	B.1.617.2	0.0	delta	0.0	10718565.0
Greece	EL	2021-10	16794	B.1.1.529	0.0	omicron	0.0	10718565.0
Greece	EL	2021-10	16794	B.1.617.2	0.0	delta	0.0	10718565.0
Greece	EL	2021-11	16554	B.1.1.529	0.0	omicron	0.0	10718565.0
Greece	EL	2021-11	16554	B.1.617.2	0.0	delta	0.0	10718565.0
Greece	EL	2021-12	17824	B.1.1.529	0.0	omicron	0.0	10718565.0
Greece	EL	2021-12	17824	B.1.617.2	0.7	delta	124.76799999999999	10718565.0
Greece	EL	2021-13	22228	B.1.1.529	0.0	omicron	0.0	10718565.0
Greece	EL	2021-13	22228	B.1.617.2	0.0	delta	0.0	10718565.0
Greece	EL	2021-14	20986	B.1.1.529	0.0	omicron	0.0	10718565.0
Greece	EL	2021-14	20986	B.1.617.2	0.0	delta	0.0	10718565.0
Greece	EL	2021-15	19741	B.1.1.529	0.0	omicron	0.0	10718565.0
Greece	EL	2021-15	19741	B.1.617.2	0.0	delta	0.0	10718565.0
Greece	EL	2021-16	18133	B.1.1.529	0.0	omicron	0.0	10718565.0
Greece	EL	2021-16	18133	B.1.617.2	0.1	delta	18.133	10718565.0
Greece	EL	2021-17	14748	B.1.1.529	0.0	omicron	0.0	10718565.0
Greece	EL	2021-17	14748	B.1.617.2	1.3	delta	191.72400000000002	10718565.0
Greece	EL	2021-18	15255	B.1.1.529	0.0	omicron	0.0	10718565.0
Greece	EL	2021-18	15255	B.1.617.2	0.1	delta	15.255	10718565.0
Greece	EL	2021-19	15061	B.1.1.529	0.0	omicron	0.0	10718565.0
Greece	EL	2021-19	15061	B.1.617.2	0.0	delta	0.0	10718565.0
Greece	EL	2021-20	12435	B.1.1.529	0.0	omicron	0.0	10718565.0
Greece	EL	2021-20	12435	B.1.617.2	0.0	delta	0.0	10718565.0
Greece	EL	2021-21	11020	B.1.1.529	0.0	omicron	0.0	10718565.0
Greece	EL	2021-21	11020	B.1.617.2	0.0	delta	0.0	10718565.0
Greece	EL	2021-22	7497	B.1.1.529	0.0	omicron	0.0	10718565.0
Greece	EL	2021-22	7497	B.1.617.2	0.0	delta	0.0	10718565.0
Greece	EL	2021-23	4936	B.1.1.529	0.0	omicron	0.0	10718565.0
Greece	EL	2021-23	4936	B.1.617.2	1.0	delta	49.36	10718565.0
Greece	EL	2021-24	3096	B.1.1.529	0.0	omicron	0.0	10718565.0
Greece	EL	2021-24	3096	B.1.617.2	7.3	delta	226.00799999999998	10718565.0
Greece	EL	2021-25	2573	B.1.1.529	0.0	omicron	0.0	10718565.0
Greece	EL	2021-25	2573	B.1.617.2	0.0	delta	0.0	10718565.0
Greece	EL	2021-26	5176	B.1.1.529	0.0	omicron	0.0	10718565.0
Greece	EL	2021-26	5176	B.1.617.2	50.0	delta	2588.0	10718565.0
Greece	EL	2021-27	13658	B.1.1.529	0.0	omicron	0.0	10718565.0
Greece	EL	2021-27	13658	B.1.617.2	54.6	delta	7457.268000000001	10718565.0
Greece	EL	2021-28	17985	B.1.1.529		omicron		10718565.0
Greece	EL	2021-28	17985	B.1.617.2		delta		10718565.0
Greece	EL	2021-29	18102	B.1.1.529	0.0	omicron	0.0	10718565.0
Greece	EL	2021-29	18102	B.1.617.2	94.6	delta	17124.492	10718565.0
Greece	EL	2021-30	18519	B.1.1.529	0.0	omicron	0.0	10718565.0
Greece	EL	2021-30	18519	B.1.617.2	89.5	delta	16574.505	10718565.0
Greece	EL	2021-31	19597	B.1.1.529	0.0	omicron	0.0	10718565.0
Greece	EL	2021-31	19597	B.1.617.2	96.3	delta	18871.911	10718565.0
Greece	EL	2021-32	22576	B.1.1.529	0.0	omicron	0.0	10718565.0
Greece	EL	2021-32	22576	B.1.617.2	96.5	delta	21785.84	10718565.0
Greece	EL	2021-33	22393	B.1.1.529	0.0	omicron	0.0	10718565.0
Greece	EL	2021-33	22393	B.1.617.2	100.0	delta	22393.0	10718565.0
Greece	EL	2021-34	21733	B.1.1.529		omicron		10718565.0
Greece	EL	2021-34	21733	B.1.617.2		delta		10718565.0
Greece	EL	2021-35	17542	B.1.1.529	0.0	omicron	0.0	10718565.0
Greece	EL	2021-35	17542	B.1.617.2	99.1	delta	17384.122	10718565.0
Greece	EL	2021-36	14673	B.1.1.529	0.0	omicron	0.0	10718565.0
Greece	EL	2021-36	14673	B.1.617.2	100.0	delta	14673.0	10718565.0
Greece	EL	2021-37	15274	B.1.1.529	0.0	omicron	0.0	10718565.0
Greece	EL	2021-37	15274	B.1.617.2	100.0	delta	15274.0	10718565.0
Greece	EL	2021-38	14091	B.1.1.529	0.0	omicron	0.0	10718565.0
Greece	EL	2021-38	14091	B.1.617.2	100.0	delta	14091.0	10718565.0
Greece	EL	2021-39	14951	B.1.1.529	0.0	omicron	0.0	10718565.0
Greece	EL	2021-39	14951	B.1.617.2	100.0	delta	14951.0	10718565.0
Greece	EL	2021-40	15353	B.1.1.529	0.0	omicron	0.0	10718565.0
Greece	EL	2021-40	15353	B.1.617.2	100.0	delta	15353.0	10718565.0
Greece	EL	2021-41	17471	B.1.1.529	0.0	omicron	0.0	10718565.0
Greece	EL	2021-41	17471	B.1.617.2	100.0	delta	17471.0	10718565.0
Greece	EL	2021-42	22631	B.1.1.529	0.0	omicron	0.0	10718565.0
Greece	EL	2021-42	22631	B.1.617.2	100.0	delta	22631.0	10718565.0
Greece	EL	2021-43	26720	B.1.1.529	0.0	omicron	0.0	10718565.0
Greece	EL	2021-43	26720	B.1.617.2	100.0	delta	26720.0	10718565.0
Greece	EL	2021-44	43413	B.1.1.529	0.0	omicron	0.0	10718565.0
Greece	EL	2021-44	43413	B.1.617.2	100.0	delta	43413.0	10718565.0
Greece	EL	2021-45	46453	B.1.1.529	0.0	omicron	0.0	10718565.0
Greece	EL	2021-45	46453	B.1.617.2	99.0	delta	45988.47	10718565.0
Greece	EL	2021-46	46952	B.1.1.529	0.0	omicron	0.0	10718565.0
Greece	EL	2021-46	46952	B.1.617.2	99.7	delta	46811.144	10718565.0
Greece	EL	2021-47	45267	B.1.1.529	0.0	omicron	0.0	10718565.0
Greece	EL	2021-47	45267	B.1.617.2	98.2	delta	44452.193999999996	10718565.0
Greece	EL	2021-48	41337	B.1.1.529	0.2	omicron	82.674	10718565.0
Greece	EL	2021-48	41337	B.1.617.2	99.2	delta	41006.304	10718565.0
Greece	EL	2021-49	36001	B.1.1.529	100.0	omicron	36001.0	10718565.0
Greece	EL	2021-49	36001	B.1.617.2	0.0	delta	0.0	10718565.0
Greece	EL	2021-50	31042	B.1.1.529		omicron		10718565.0
Greece	EL	2021-50	31042	B.1.617.2		delta		10718565.0
Greece	EL	2021-51	46333	B.1.1.529		omicron		10718565.0
Greece	EL	2021-51	46333	B.1.617.2		delta		10718565.0
Greece	EL	2021-52	198401	B.1.1.529		omicron		10718565.0
Greece	EL	2021-52	198401	B.1.617.2		delta		10718565.0
Greece	EL	2021-12	17824	B.1.617.2	0.1	delta	17.824	10718565.0
Greece	EL	2021-15	19741	B.1.617.2	0.1	delta	19.741	10718565.0
Greece	EL	2021-16	18133	B.1.617.2	0.1	delta	18.133	10718565.0
Greece	EL	2021-17	14748	B.1.617.2	0.1	delta	14.748000000000001	10718565.0
Greece	EL	2021-18	15255	B.1.617.2	0.1	delta	15.255	10718565.0
Greece	EL	2021-19	15061	B.1.617.2	0.2	delta	30.122	10718565.0
Greece	EL	2021-21	11020	B.1.617.2	0.3	delta	33.06	10718565.0
Greece	EL	2021-22	7497	B.1.617.2	1.4	delta	104.95799999999998	10718565.0
Greece	EL	2021-23	4936	B.1.617.2	4.3	delta	212.248	10718565.0
Greece	EL	2021-24	3096	B.1.617.2	6.9	delta	213.62400000000002	10718565.0
Greece	EL	2021-25	2573	B.1.617.2	23.6	delta	607.2280000000001	10718565.0
Greece	EL	2021-26	5176	B.1.617.2	42.5	delta	2199.7999999999997	10718565.0
Greece	EL	2021-27	13658	B.1.617.2	63.8	delta	8713.804	10718565.0
Greece	EL	2021-28	17985	B.1.617.2	76.4	delta	13740.54	10718565.0
Greece	EL	2021-29	18102	B.1.617.2	87.8	delta	15893.556	10718565.0
Greece	EL	2021-30	18519	B.1.617.2	91.7	delta	16981.923000000003	10718565.0
Greece	EL	2021-31	19597	B.1.617.2	96.1	delta	18832.717	10718565.0
Greece	EL	2021-32	22576	B.1.617.2	98.0	delta	22124.48	10718565.0
Greece	EL	2021-33	22393	B.1.617.2	99.0	delta	22169.07	10718565.0
Greece	EL	2021-34	21733	B.1.617.2	99.0	delta	21515.67	10718565.0
Greece	EL	2021-35	17542	B.1.617.2	99.6	delta	17471.832	10718565.0
Greece	EL	2021-36	14673	B.1.617.2	99.8	delta	14643.654	10718565.0
Greece	EL	2021-37	15274	B.1.617.2	100.0	delta	15274.0	10718565.0
Greece	EL	2021-38	14091	B.1.617.2	100.0	delta	14091.0	10718565.0
Greece	EL	2021-39	14951	B.1.617.2	100.0	delta	14951.0	10718565.0
Greece	EL	2021-40	15353	B.1.617.2	100.0	delta	15353.0	10718565.0
Greece	EL	2021-41	17471	B.1.617.2	100.0	delta	17471.0	10718565.0
Greece	EL	2021-42	22631	B.1.617.2	100.0	delta	22631.0	10718565.0
Greece	EL	2021-43	26720	B.1.617.2	100.0	delta	26720.0	10718565.0
Greece	EL	2021-44	43413	B.1.617.2	100.0	delta	43413.0	10718565.0
Greece	EL	2021-45	46453	B.1.617.2	100.0	delta	46453.0	10718565.0
Greece	EL	2021-46	46952	B.1.617.2	100.0	delta	46952.0	10718565.0
Greece	EL	2021-47	45267	B.1.617.2	100.0	delta	45267.0	10718565.0
Greece	EL	2021-48	41337	B.1.1.529	0.5	omicron	206.685	10718565.0
Greece	EL	2021-48	41337	B.1.617.2	99.5	delta	41130.315	10718565.0
Greece	EL	2021-49	36001	B.1.1.529	1.7	omicron	612.017	10718565.0
Greece	EL	2021-49	36001	B.1.617.2	98.3	delta	35388.983	10718565.0
Greece	EL	2021-50	31042	B.1.1.529	16.6	omicron	5152.972000000001	10718565.0
Greece	EL	2021-50	31042	B.1.617.2	83.4	delta	25889.028000000002	10718565.0
Greece	EL	2021-51	46333	B.1.1.529	47.8	omicron	22147.174	10718565.0
Greece	EL	2021-51	46333	B.1.617.2	52.2	delta	24185.826	10718565.0
Greece	EL	2021-52	198401	B.1.1.529	40.0	omicron	79360.40000000001	10718565.0
Greece	EL	2021-52	198401	B.1.617.2	60.0	delta	119040.59999999999	10718565.0
Hungary	HU	2020-40	6761	B.1.1.529	0.0	omicron	0.0	9769526.0
Hungary	HU	2020-40	6761	B.1.617.2	0.0	delta	0.0	9769526.0
Hungary	HU	2020-41	7360	B.1.1.529	0.0	omicron	0.0	9769526.0
Hungary	HU	2020-41	7360	B.1.617.2	0.0	delta	0.0	9769526.0
Hungary	HU	2020-42	8931	B.1.1.529	0.0	omicron	0.0	9769526.0
Hungary	HU	2020-42	8931	B.1.617.2	0.0	delta	0.0	9769526.0
Hungary	HU	2020-43	13797	B.1.1.529	0.0	omicron	0.0	9769526.0
Hungary	HU	2020-43	13797	B.1.617.2	0.0	delta	0.0	9769526.0
Hungary	HU	2020-44	21208	B.1.1.529	0.0	omicron	0.0	9769526.0
Hungary	HU	2020-44	21208	B.1.617.2	0.0	delta	0.0	9769526.0
Hungary	HU	2020-45	32004	B.1.1.529		omicron		9769526.0
Hungary	HU	2020-45	32004	B.1.617.2		delta		9769526.0
Hungary	HU	2020-46	32677	B.1.1.529		omicron		9769526.0
Hungary	HU	2020-46	32677	B.1.617.2		delta		9769526.0
Hungary	HU	2020-47	30498	B.1.1.529		omicron		9769526.0
Hungary	HU	2020-47	30498	B.1.617.2		delta		9769526.0
Hungary	HU	2020-48	39173	B.1.1.529		omicron		9769526.0
Hungary	HU	2020-48	39173	B.1.617.2		delta		9769526.0
Hungary	HU	2020-49	37025	B.1.1.529		omicron		9769526.0
Hungary	HU	2020-49	37025	B.1.617.2		delta		9769526.0
Hungary	HU	2020-50	29698	B.1.1.529	0.0	omicron	0.0	9769526.0
Hungary	HU	2020-50	29698	B.1.617.2	0.0	delta	0.0	9769526.0
Hungary	HU	2020-51	21255	B.1.1.529		omicron		9769526.0
Hungary	HU	2020-51	21255	B.1.617.2		delta		9769526.0
Hungary	HU	2020-52	11534	B.1.1.529		omicron		9769526.0
Hungary	HU	2020-52	11534	B.1.617.2		delta		9769526.0
Hungary	HU	2020-53	12180	B.1.1.529		omicron		9769526.0
Hungary	HU	2020-53	12180	B.1.617.2		delta		9769526.0
Hungary	HU	2021-01	14805	B.1.1.529	0.0	omicron	0.0	9769526.0
Hungary	HU	2021-01	14805	B.1.617.2	0.0	delta	0.0	9769526.0
Hungary	HU	2021-02	9047	B.1.1.529	0.0	omicron	0.0	9769526.0
Hungary	HU	2021-02	9047	B.1.617.2	0.0	delta	0.0	9769526.0
Hungary	HU	2021-03	7713	B.1.1.529	0.0	omicron	0.0	9769526.0
Hungary	HU	2021-03	7713	B.1.617.2	0.0	delta	0.0	9769526.0
Hungary	HU	2021-04	8290	B.1.1.529	0.0	omicron	0.0	9769526.0
Hungary	HU	2021-04	8290	B.1.617.2	0.0	delta	0.0	9769526.0
Hungary	HU	2021-05	8944	B.1.1.529	0.0	omicron	0.0	9769526.0
Hungary	HU	2021-05	8944	B.1.617.2	0.0	delta	0.0	9769526.0
Hungary	HU	2021-06	11173	B.1.1.529	0.0	omicron	0.0	9769526.0
Hungary	HU	2021-06	11173	B.1.617.2	0.0	delta	0.0	9769526.0
Hungary	HU	2021-07	16714	B.1.1.529	0.0	omicron	0.0	9769526.0
Hungary	HU	2021-07	16714	B.1.617.2	0.0	delta	0.0	9769526.0
Hungary	HU	2021-08	27374	B.1.1.529	0.0	omicron	0.0	9769526.0
Hungary	HU	2021-08	27374	B.1.617.2	0.0	delta	0.0	9769526.0
Hungary	HU	2021-09	35792	B.1.1.529		omicron		9769526.0
Hungary	HU	2021-09	35792	B.1.617.2		delta		9769526.0
Hungary	HU	2021-10	55481	B.1.1.529		omicron		9769526.0
Hungary	HU	2021-10	55481	B.1.617.2		delta		9769526.0
Hungary	HU	2021-11	56441	B.1.1.529		omicron		9769526.0
Hungary	HU	2021-11	56441	B.1.617.2		delta		9769526.0
Hungary	HU	2021-12	60477	B.1.1.529		omicron		9769526.0
Hungary	HU	2021-12	60477	B.1.617.2		delta		9769526.0
Hungary	HU	2021-13	48756	B.1.1.529		omicron		9769526.0
Hungary	HU	2021-13	48756	B.1.617.2		delta		9769526.0
Hungary	HU	2021-14	35412	B.1.1.529		omicron		9769526.0
Hungary	HU	2021-14	35412	B.1.617.2		delta		9769526.0
Hungary	HU	2021-15	27952	B.1.1.529		omicron		9769526.0
Hungary	HU	2021-15	27952	B.1.617.2		delta		9769526.0
Hungary	HU	2021-16	18283	B.1.1.529		omicron		9769526.0
Hungary	HU	2021-16	18283	B.1.617.2		delta		9769526.0
Hungary	HU	2021-17	12716	B.1.1.529		omicron		9769526.0
Hungary	HU	2021-17	12716	B.1.617.2		delta		9769526.0
Hungary	HU	2021-18	8275	B.1.1.529		omicron		9769526.0
Hungary	HU	2021-18	8275	B.1.617.2		delta		9769526.0
Hungary	HU	2021-19	6197	B.1.1.529		omicron		9769526.0
Hungary	HU	2021-19	6197	B.1.617.2		delta		9769526.0
Hungary	HU	2021-20	3773	B.1.1.529		omicron		9769526.0
Hungary	HU	2021-20	3773	B.1.617.2		delta		9769526.0
Hungary	HU	2021-21	2192	B.1.1.529		omicron		9769526.0
Hungary	HU	2021-21	2192	B.1.617.2		delta		9769526.0
Hungary	HU	2021-22	1551	B.1.1.529		omicron		9769526.0
Hungary	HU	2021-22	1551	B.1.617.2		delta		9769526.0
Hungary	HU	2021-23	956	B.1.1.529		omicron		9769526.0
Hungary	HU	2021-23	956	B.1.617.2		delta		9769526.0
Hungary	HU	2021-24	585	B.1.1.529		omicron		9769526.0
Hungary	HU	2021-24	585	B.1.617.2		delta		9769526.0
Hungary	HU	2021-25	412	B.1.1.529		omicron		9769526.0
Hungary	HU	2021-25	412	B.1.617.2		delta		9769526.0
Hungary	HU	2021-26	220	B.1.1.529		omicron		9769526.0
Hungary	HU	2021-26	220	B.1.617.2		delta		9769526.0
Hungary	HU	2021-27	277	B.1.1.529		omicron		9769526.0
Hungary	HU	2021-27	277	B.1.617.2		delta		9769526.0
Hungary	HU	2021-28	325	B.1.1.529		omicron		9769526.0
Hungary	HU	2021-28	325	B.1.617.2		delta		9769526.0
Hungary	HU	2021-29	398	B.1.1.529		omicron		9769526.0
Hungary	HU	2021-29	398	B.1.617.2		delta		9769526.0
Hungary	HU	2021-30	384	B.1.1.529		omicron		9769526.0
Hungary	HU	2021-30	384	B.1.617.2		delta		9769526.0
Hungary	HU	2021-31	365	B.1.1.529		omicron		9769526.0
Hungary	HU	2021-31	365	B.1.617.2		delta		9769526.0
Hungary	HU	2021-32	493	B.1.1.529		omicron		9769526.0
Hungary	HU	2021-32	493	B.1.617.2		delta		9769526.0
Hungary	HU	2021-33	617	B.1.1.529		omicron		9769526.0
Hungary	HU	2021-33	617	B.1.617.2		delta		9769526.0
Hungary	HU	2021-34	1106	B.1.1.529		omicron		9769526.0
Hungary	HU	2021-34	1106	B.1.617.2		delta		9769526.0
Hungary	HU	2021-35	1461	B.1.1.529		omicron		9769526.0
Hungary	HU	2021-35	1461	B.1.617.2		delta		9769526.0
Hungary	HU	2021-36	1917	B.1.1.529		omicron		9769526.0
Hungary	HU	2021-36	1917	B.1.617.2		delta		9769526.0
Hungary	HU	2021-37	2626	B.1.1.529		omicron		9769526.0
Hungary	HU	2021-37	2626	B.1.617.2		delta		9769526.0
Hungary	HU	2021-38	3029	B.1.1.529		omicron		9769526.0
Hungary	HU	2021-38	3029	B.1.617.2		delta		9769526.0
Hungary	HU	2021-39	3616	B.1.1.529		omicron		9769526.0
Hungary	HU	2021-39	3616	B.1.617.2		delta		9769526.0
Hungary	HU	2021-40	4581	B.1.1.529		omicron		9769526.0
Hungary	HU	2021-40	4581	B.1.617.2		delta		9769526.0
Hungary	HU	2021-41	6932	B.1.1.529		omicron		9769526.0
Hungary	HU	2021-41	6932	B.1.617.2		delta		9769526.0
Hungary	HU	2021-42	14123	B.1.1.529		omicron		9769526.0
Hungary	HU	2021-42	14123	B.1.617.2		delta		9769526.0
Hungary	HU	2021-43	24117	B.1.1.529		omicron		9769526.0
Hungary	HU	2021-43	24117	B.1.617.2		delta		9769526.0
Hungary	HU	2021-44	35368	B.1.1.529		omicron		9769526.0
Hungary	HU	2021-44	35368	B.1.617.2		delta		9769526.0
Hungary	HU	2021-45	50847	B.1.1.529		omicron		9769526.0
Hungary	HU	2021-45	50847	B.1.617.2		delta		9769526.0
Hungary	HU	2021-46	64853	B.1.1.529		omicron		9769526.0
Hungary	HU	2021-46	64853	B.1.617.2		delta		9769526.0
Hungary	HU	2021-47	71021	B.1.1.529		omicron		9769526.0
Hungary	HU	2021-47	71021	B.1.617.2		delta		9769526.0
Hungary	HU	2021-48	60850	B.1.1.529		omicron		9769526.0
Hungary	HU	2021-48	60850	B.1.617.2		delta		9769526.0
Hungary	HU	2021-49	41371	B.1.1.529		omicron		9769526.0
Hungary	HU	2021-49	41371	B.1.617.2		delta		9769526.0
Hungary	HU	2021-50	29461	B.1.1.529		omicron		9769526.0
Hungary	HU	2021-50	29461	B.1.617.2		delta		9769526.0
Hungary	HU	2021-51	16919	B.1.1.529		omicron		9769526.0
Hungary	HU	2021-51	16919	B.1.617.2		delta		9769526.0
Hungary	HU	2021-52	16961	B.1.1.529		omicron		9769526.0
Hungary	HU	2021-52	16961	B.1.617.2		delta		9769526.0
Hungary	HU	2021-24	585	B.1.617.2	3.6	delta	21.060000000000002	9769526.0
